player_id,player_name,player_hand,player_ht,player_age,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,rank,opponent_rank,surface,tourney_level,best_of,target,month
106218,Marcos Giron,R,180,29,6,1,78,41,32,19,14,1,4,68,209,Clay,A,3,1,4
106218,Marcos Giron,R,180,30,1,1,84,47,34,17,11,5,7,64,29,Hard,A,3,1,9
106218,Marcos Giron,R,180,29,5,3,111,77,54,15,14,8,10,61,31,Clay,M,3,0,4
106218,Marcos Giron,R,180,29,6,0,80,53,29,14,14,1,7,60,12,Hard,A,3,0,1
106218,Marcos Giron,R,180,30,4,1,83,55,43,14,12,2,3,70,54,Hard,M,3,1,8
106218,Marcos Giron,R,180,30,3,1,57,29,18,10,9,2,7,63,94,Hard,A,3,0,8
106218,Marcos Giron,R,180,29,4,2,86,56,33,12,13,8,13,74,9,Clay,A,3,0,5
106218,Marcos Giron,R,180,29,5,1,48,32,26,11,9,3,3,55,80,Hard,A,3,1,2
106218,Marcos Giron,R,180,30,7,1,91,65,50,13,15,3,5,57,28,Hard,A,3,0,10
106218,Marcos Giron,R,180,30,5,1,48,29,25,13,9,2,2,80,90,Hard,M,3,1,10
106218,Marcos Giron,R,180,30,6,4,75,42,27,16,14,4,9,62,21,Hard,G,5,0,8
106218,Marcos Giron,R,180,29,4,0,79,61,43,11,14,1,3,61,120,Hard,A,3,0,1
106218,Marcos Giron,R,180,29,5,0,80,48,39,15,14,2,4,68,53,Clay,A,3,1,4
106218,Marcos Giron,R,180,29,6,0,73,41,38,16,12,4,4,75,41,Clay,G,5,1,5
106218,Marcos Giron,R,180,29,5,0,149,100,66,24,21,11,15,65,67,Grass,G,5,0,7
106218,Marcos Giron,R,180,30,8,3,106,71,55,17,17,4,8,79,19,Hard,A,3,0,10
106218,Marcos Giron,R,180,29,6,4,57,30,27,16,10,1,1,73,107,Hard,M,3,1,3
106218,Marcos Giron,R,180,30,7,2,59,30,23,15,11,1,4,64,67,Hard,A,3,0,9
106218,Marcos Giron,R,180,30,3,1,45,28,20,10,8,1,2,79,17,Hard,A,3,1,10
106218,Marcos Giron,R,180,29,3,0,61,36,22,10,10,4,9,60,103,Clay,M,3,0,5
106218,Marcos Giron,R,180,29,4,4,71,45,34,15,13,0,2,75,168,Clay,G,5,1,5
106218,Marcos Giron,R,180,29,10,0,90,64,49,14,15,5,6,55,378,Hard,A,3,1,2
106218,Marcos Giron,R,180,29,1,2,61,40,29,13,10,4,6,55,33,Hard,A,3,0,2
106218,Marcos Giron,R,180,29,12,0,83,58,42,15,14,6,8,71,82,Hard,M,3,0,3
106218,Marcos Giron,R,180,29,1,4,83,47,37,14,14,3,7,63,334,Grass,A,3,0,6
106218,Marcos Giron,R,180,30,9,0,53,38,30,6,9,0,1,79,8,Hard,A,3,1,10
106218,Marcos Giron,R,180,29,2,4,87,44,32,14,10,7,10,68,29,Clay,A,3,0,4
106218,Marcos Giron,R,180,30,2,0,51,29,21,5,8,0,4,70,14,Hard,M,3,0,8
106218,Marcos Giron,R,180,29,5,1,51,35,30,10,10,0,0,55,42,Hard,A,3,1,2
106218,Marcos Giron,R,180,30,6,6,98,47,37,24,13,6,8,70,6,Hard,M,3,1,8
106218,Marcos Giron,R,180,29,1,1,54,30,26,15,9,3,3,55,784,Hard,A,3,1,2
106218,Marcos Giron,R,180,29,6,1,88,57,43,19,15,1,2,55,8,Hard,A,3,0,2
106218,Marcos Giron,R,180,29,4,0,47,27,17,13,7,1,2,69,99,Clay,A,3,1,4
106218,Marcos Giron,R,180,29,2,1,54,27,26,19,10,0,0,61,74,Clay,M,3,1,4
106218,Marcos Giron,R,180,30,12,2,103,62,37,21,16,8,14,69,97,Hard,A,3,0,7
106218,Marcos Giron,R,180,29,6,3,128,90,62,13,18,2,7,75,35,Clay,G,5,0,5
106218,Marcos Giron,R,180,30,13,1,109,72,58,20,15,5,6,79,44,Hard,A,3,1,10
106218,Marcos Giron,R,180,29,16,1,99,64,55,19,17,6,7,65,171,Grass,G,5,1,7
106218,Marcos Giron,R,180,29,13,2,110,76,59,23,18,2,3,61,68,Hard,A,3,1,1
106218,Marcos Giron,R,180,30,2,2,83,51,39,20,14,2,3,59,49,Hard,A,3,0,11
106218,Marcos Giron,R,180,29,10,7,91,48,39,19,14,8,11,57,37,Grass,A,3,0,6
106218,Marcos Giron,R,180,30,11,0,100,61,42,24,15,5,7,82,81,Hard,A,3,0,9
106218,Marcos Giron,R,180,29,8,0,71,48,33,9,10,6,8,69,138,Clay,A,3,0,4
106218,Marcos Giron,R,180,29,3,1,52,37,31,11,10,2,2,60,66,Hard,A,3,1,1
106218,Marcos Giron,R,180,30,1,0,60,33,22,15,9,8,10,59,26,Hard,M,3,0,10
106218,Marcos Giron,R,180,29,2,0,43,24,20,13,8,0,0,74,48,Clay,A,3,1,5
106218,Marcos Giron,R,180,29,1,0,69,46,21,10,10,6,13,56,8,Hard,G,5,0,1
106218,Marcos Giron,R,180,29,2,0,52,33,17,11,8,7,11,73,16,Hard,M,3,0,3
106218,Marcos Giron,R,180,29,7,1,47,29,23,8,10,1,4,57,3,Grass,A,3,0,6
106218,Marcos Giron,R,180,30,2,2,78,44,31,10,10,4,8,80,4,Hard,M,3,0,10
106218,Marcos Giron,R,180,29,2,3,65,39,21,12,10,1,6,69,86,Hard,A,3,0,2
106218,Marcos Giron,R,180,29,3,1,121,86,49,20,17,5,10,60,76,Hard,A,3,1,1
106220,Dimitar Kuzmanov,R,183,30,5,1,70,48,23,10,8,9,14,189,259,Hard,A,3,0,11
106220,Dimitar Kuzmanov,R,183,29,0,0,4,3,0,0,1,0,1,207,82,Clay,A,3,0,4
106220,Dimitar Kuzmanov,R,183,29,2,0,48,33,21,12,7,3,3,196,129,Hard,A,3,1,1
106220,Dimitar Kuzmanov,R,183,29,1,1,61,42,31,13,10,1,1,207,129,Clay,A,3,1,4
106220,Dimitar Kuzmanov,R,183,29,2,2,36,20,18,11,7,1,1,196,506,Hard,A,3,1,1
106233,Dominic Thiem,R,185,29,7,1,81,57,49,6,14,1,3,94,183,Clay,A,3,0,7
106233,Dominic Thiem,R,185,29,1,1,71,37,27,17,10,4,7,106,59,Hard,M,3,0,3
106233,Dominic Thiem,R,185,30,8,2,100,58,41,22,15,10,13,108,51,Hard,M,3,1,10
106233,Dominic Thiem,R,185,29,6,4,62,46,35,9,12,2,4,116,53,Clay,A,3,1,7
106233,Dominic Thiem,R,185,29,5,5,152,88,52,33,23,7,17,92,64,Clay,G,5,0,5
106233,Dominic Thiem,R,185,29,10,2,92,59,41,21,12,7,9,116,135,Clay,A,3,1,7
106233,Dominic Thiem,R,185,30,3,0,68,40,29,19,11,3,4,99,7,Hard,A,3,0,10
106233,Dominic Thiem,R,185,29,8,5,149,91,65,35,18,12,12,116,38,Clay,A,3,1,7
106233,Dominic Thiem,R,185,29,3,3,72,43,27,17,10,6,8,99,100,Clay,A,3,0,2
106233,Dominic Thiem,R,185,30,7,3,92,59,45,19,16,7,9,81,82,Hard,A,3,1,9
106233,Dominic Thiem,R,185,29,0,2,60,35,22,11,10,3,6,99,101,Clay,A,3,0,2
106233,Dominic Thiem,R,185,29,2,2,58,35,20,13,9,6,9,101,10,Clay,A,3,0,4
106233,Dominic Thiem,R,185,30,6,2,49,35,28,9,9,1,1,95,299,Hard,A,3,1,11
106233,Dominic Thiem,R,185,29,6,3,83,52,41,18,15,1,2,116,67,Clay,A,3,1,7
106233,Dominic Thiem,R,185,29,5,2,52,32,19,8,8,2,6,116,72,Clay,A,3,0,7
106233,Dominic Thiem,R,185,29,2,1,58,32,22,11,9,6,9,106,9,Clay,M,3,0,4
106233,Dominic Thiem,R,185,29,2,2,46,30,20,7,7,4,5,81,47,Hard,G,5,0,8
106233,Dominic Thiem,R,185,29,5,1,70,47,34,14,11,2,3,99,51,Clay,A,3,1,2
106233,Dominic Thiem,R,185,29,9,1,74,50,38,12,10,4,4,94,76,Clay,A,3,1,7
106233,Dominic Thiem,R,185,29,4,0,88,52,30,21,13,12,16,98,6,Hard,G,5,0,1
106233,Dominic Thiem,R,185,29,2,4,56,32,22,12,9,5,7,89,22,Grass,A,3,0,6
106233,Dominic Thiem,R,185,29,4,2,51,28,24,13,8,4,4,93,498,Clay,M,3,1,4
106233,Dominic Thiem,R,185,29,11,7,97,54,39,22,16,2,6,102,68,Hard,M,3,0,3
106233,Dominic Thiem,R,185,30,4,3,103,59,43,23,15,3,5,95,23,Hard,A,3,0,11
106233,Dominic Thiem,R,185,29,4,6,83,46,33,19,14,4,8,111,122,Clay,A,3,1,4
106233,Dominic Thiem,R,185,30,5,2,108,71,48,18,15,12,15,81,58,Hard,A,3,0,9
106233,Dominic Thiem,R,185,30,6,4,78,44,35,16,11,3,4,81,67,Hard,A,3,1,9
106233,Dominic Thiem,R,185,29,9,2,86,53,38,18,14,2,4,96,83,Clay,A,3,0,2
106233,Dominic Thiem,R,185,29,3,5,78,45,38,15,11,6,6,112,133,Clay,A,3,1,7
106233,Dominic Thiem,R,185,29,8,3,101,64,44,20,14,12,14,93,5,Clay,M,3,0,4
106233,Dominic Thiem,R,185,29,15,4,178,107,79,46,29,9,11,91,5,Grass,G,5,0,7
106233,Dominic Thiem,R,185,29,8,5,81,48,35,19,14,2,4,81,27,Hard,G,5,1,8
106233,Dominic Thiem,R,185,29,3,4,50,33,20,8,8,0,3,111,80,Clay,A,3,0,4
106233,Dominic Thiem,R,185,29,5,5,95,58,45,19,16,2,4,101,63,Clay,A,3,1,4
106233,Dominic Thiem,R,185,29,1,1,36,22,19,10,8,0,1,111,39,Clay,A,3,1,4
106233,Dominic Thiem,R,185,29,4,4,60,32,21,13,10,3,6,112,33,Clay,A,3,0,7
106233,Dominic Thiem,R,185,30,5,5,102,63,51,16,14,4,6,86,133,Hard,A,3,1,10
106233,Dominic Thiem,R,185,30,4,4,54,33,22,10,9,3,6,108,7,Hard,M,3,0,10
106233,Dominic Thiem,R,185,30,14,3,91,62,46,16,16,0,3,86,56,Hard,A,3,0,10
106233,Dominic Thiem,R,185,29,6,1,55,31,27,12,9,0,0,106,43,Clay,M,3,1,4
106233,Dominic Thiem,R,185,29,2,3,29,15,11,5,4,2,4,101,60,Clay,A,3,1,4
106234,Aslan Karatsev,R,185,29,12,7,110,69,49,18,19,8,14,62,12,Clay,G,5,0,5
106234,Aslan Karatsev,R,185,29,2,15,106,55,41,22,17,4,10,77,47,Hard,G,5,0,8
106234,Aslan Karatsev,R,185,29,3,10,74,41,26,11,9,5,10,71,59,Hard,M,3,0,8
106234,Aslan Karatsev,R,185,29,9,7,100,55,42,23,15,8,10,95,71,Hard,A,3,0,2
106234,Aslan Karatsev,R,185,29,11,8,135,74,55,34,20,8,10,50,75,Grass,G,5,1,7
106234,Aslan Karatsev,R,185,30,17,9,95,60,50,20,16,2,4,63,48,Hard,A,3,1,9
106234,Aslan Karatsev,R,185,30,6,0,59,34,29,15,10,1,1,50,215,Hard,A,3,1,10
106234,Aslan Karatsev,R,185,29,7,5,88,48,37,23,12,2,2,75,10,Hard,A,3,0,7
106234,Aslan Karatsev,R,185,30,3,3,69,43,31,14,9,5,5,50,13,Hard,A,3,1,10
106234,Aslan Karatsev,R,185,29,6,2,66,44,36,15,11,3,3,121,99,Clay,M,3,1,4
106234,Aslan Karatsev,R,185,29,3,5,59,31,22,14,9,3,5,59,95,Hard,A,3,0,1
106234,Aslan Karatsev,R,185,30,8,5,59,33,24,9,10,3,7,63,46,Hard,A,3,0,9
106234,Aslan Karatsev,R,185,29,5,1,40,26,23,9,8,0,0,59,121,Hard,A,3,1,1
106234,Aslan Karatsev,R,185,29,3,2,56,36,26,13,10,1,2,121,29,Clay,M,3,1,4
106234,Aslan Karatsev,R,185,29,1,2,38,18,11,8,8,1,5,98,28,Hard,A,3,0,2
106234,Aslan Karatsev,R,185,29,7,4,113,70,55,26,19,4,5,62,85,Clay,G,5,1,5
106234,Aslan Karatsev,R,185,29,2,0,64,43,34,14,11,3,4,121,3,Clay,M,3,1,4
106234,Aslan Karatsev,R,185,29,4,0,95,61,45,17,15,3,5,121,19,Clay,M,3,1,4
106234,Aslan Karatsev,R,185,29,3,2,88,53,38,21,12,7,8,121,70,Clay,M,3,1,4
106234,Aslan Karatsev,R,185,29,8,13,139,80,59,31,18,12,14,48,77,Grass,A,3,1,6
106234,Aslan Karatsev,R,185,30,3,4,55,27,19,11,9,6,9,37,77,Hard,A,3,0,10
106234,Aslan Karatsev,R,185,29,10,4,61,35,29,15,10,1,2,48,8,Grass,A,3,0,6
106234,Aslan Karatsev,R,185,29,3,4,88,51,36,22,14,6,9,121,65,Clay,M,3,0,4
106234,Aslan Karatsev,R,185,29,10,14,134,75,59,30,21,6,9,77,63,Hard,G,5,1,8
106234,Aslan Karatsev,R,185,29,3,6,83,51,37,9,13,4,9,45,39,Grass,A,3,0,6
106234,Aslan Karatsev,R,185,29,4,13,109,64,49,12,15,5,10,124,115,Clay,A,3,0,4
106234,Aslan Karatsev,R,185,29,9,6,88,57,47,16,12,1,2,59,111,Hard,A,3,1,1
106234,Aslan Karatsev,R,185,30,9,4,88,51,41,15,14,3,6,63,41,Hard,A,3,1,9
106234,Aslan Karatsev,R,185,29,7,3,54,32,24,18,10,1,2,75,717,Hard,A,3,1,7
106234,Aslan Karatsev,R,185,30,4,5,49,24,23,17,10,0,0,50,57,Hard,A,3,1,10
106234,Aslan Karatsev,R,185,29,13,3,58,40,33,6,8,5,5,59,62,Hard,A,3,1,1
106234,Aslan Karatsev,R,185,30,9,5,83,52,40,20,12,0,1,63,17,Hard,A,3,1,9
106234,Aslan Karatsev,R,185,30,8,5,95,57,46,16,15,5,8,52,76,Hard,M,3,0,10
106234,Aslan Karatsev,R,185,29,4,5,45,30,23,5,7,1,3,101,74,Hard,A,3,0,2
106234,Aslan Karatsev,R,185,29,2,0,42,26,10,8,7,5,10,129,29,Clay,A,3,0,4
106234,Aslan Karatsev,R,185,29,3,5,119,84,64,15,15,14,16,129,93,Clay,A,3,1,4
106234,Aslan Karatsev,R,185,29,8,1,80,39,35,19,13,6,7,77,29,Hard,G,5,1,8
106234,Aslan Karatsev,R,185,29,9,11,114,66,50,18,16,8,11,82,28,Hard,G,5,0,1
106234,Aslan Karatsev,R,185,30,2,4,63,36,22,13,10,2,6,50,19,Hard,A,3,0,10
106234,Aslan Karatsev,R,185,29,8,5,132,79,53,29,21,5,10,50,7,Grass,G,5,0,7
106234,Aslan Karatsev,R,185,30,10,5,82,52,37,16,11,5,6,50,14,Hard,A,3,1,10
106281,Liam Broady,L,183,29,2,4,55,28,18,10,8,2,6,130,69,Grass,A,3,0,7
106281,Liam Broady,L,183,29,4,3,59,36,28,14,10,1,2,130,192,Grass,A,3,1,7
106281,Liam Broady,L,183,29,4,1,79,40,28,21,14,4,8,147,167,Hard,A,3,1,2
106281,Liam Broady,L,183,29,1,4,130,70,44,27,21,7,15,142,29,Grass,G,5,0,7
106281,Liam Broady,L,183,29,2,3,75,38,29,15,11,2,6,125,80,Hard,A,3,1,7
106281,Liam Broady,L,183,29,0,1,50,35,17,7,7,6,10,132,202,Clay,A,3,0,4
106281,Liam Broady,L,183,29,8,4,64,37,31,12,10,1,2,147,167,Grass,A,3,1,6
106281,Liam Broady,L,183,29,6,2,85,44,32,24,14,5,8,142,74,Grass,G,5,1,7
106281,Liam Broady,L,183,29,5,5,127,69,50,36,22,6,9,142,4,Grass,G,5,1,7
106281,Liam Broady,L,183,29,0,2,66,45,26,8,9,2,6,147,8,Hard,A,3,0,2
106281,Liam Broady,L,183,29,4,4,70,39,32,13,13,2,5,143,46,Grass,A,3,0,6
106281,Liam Broady,L,183,29,1,3,55,29,17,12,9,7,11,147,61,Grass,A,3,0,6
106281,Liam Broady,L,183,29,3,5,74,34,24,17,9,7,10,125,37,Hard,A,3,0,7
106283,Mitchell Krueger,R,188,29,5,2,58,34,27,16,10,2,2,275,97,Hard,A,3,1,8
106283,Mitchell Krueger,R,188,29,2,1,78,52,32,12,12,9,13,275,35,Hard,A,3,0,8
106288,Mathias Bourgue,R,188,29,4,1,79,52,36,11,11,7,10,271,63,Hard,A,3,0,11
106291,Luke Saville,R,188,29,6,2,83,51,35,13,10,9,11,313,35,Hard,A,3,0,9
106293,Kimmer Coppejans,R,180,29,11,3,88,46,31,19,13,12,16,186,39,Hard,A,3,0,9
106293,Kimmer Coppejans,R,180,29,4,2,184,128,78,26,22,16,22,188,17,Grass,G,5,0,7
106293,Kimmer Coppejans,R,180,29,12,1,54,35,30,15,10,0,0,186,116,Hard,A,3,1,9
106296,Gregoire Barrere,R,183,29,3,2,80,51,41,14,12,0,0,56,32,Clay,M,3,0,4
106296,Gregoire Barrere,R,183,28,7,0,92,64,42,17,16,4,8,88,65,Hard,A,3,0,1
106296,Gregoire Barrere,R,183,29,6,0,48,32,27,10,9,0,0,63,47,Clay,M,3,1,5
106296,Gregoire Barrere,R,183,28,2,1,93,60,38,21,12,6,7,75,9,Hard,A,3,0,2
106296,Gregoire Barrere,R,183,29,5,5,127,74,54,28,16,11,13,57,45,Grass,A,3,1,6
106296,Gregoire Barrere,R,183,29,5,5,79,42,26,17,10,2,6,73,2,Hard,M,3,0,10
106296,Gregoire Barrere,R,183,29,5,3,61,27,15,18,10,3,7,58,38,Hard,M,3,0,8
106296,Gregoire Barrere,R,183,29,4,5,68,31,22,19,11,7,11,57,45,Hard,M,3,0,8
106296,Gregoire Barrere,R,183,28,0,1,62,39,29,12,9,3,5,71,41,Hard,A,3,1,2
106296,Gregoire Barrere,R,183,29,3,2,66,42,30,11,9,5,6,55,61,Clay,A,3,1,5
106296,Gregoire Barrere,R,183,29,8,3,80,45,33,20,14,2,5,65,104,Hard,M,3,1,3
106296,Gregoire Barrere,R,183,29,6,5,102,55,38,26,16,3,7,63,11,Clay,M,3,1,5
106296,Gregoire Barrere,R,183,29,1,7,104,55,38,26,15,4,6,55,17,Clay,A,3,0,5
106296,Gregoire Barrere,R,183,29,1,0,50,28,18,11,9,0,3,72,36,Hard,A,3,0,10
106296,Gregoire Barrere,R,183,29,4,1,94,58,45,20,15,2,4,63,107,Hard,A,3,0,9
106296,Gregoire Barrere,R,183,29,11,0,155,95,66,38,22,8,10,49,208,Grass,G,5,1,7
106296,Gregoire Barrere,R,183,29,5,4,57,33,27,14,9,5,5,58,141,Grass,A,3,1,6
106296,Gregoire Barrere,R,183,29,7,0,44,28,24,12,9,0,0,65,12,Hard,M,3,1,3
106296,Gregoire Barrere,R,183,29,3,2,85,59,40,15,12,2,4,57,212,Clay,A,3,1,4
106296,Gregoire Barrere,R,183,29,3,4,127,76,54,28,21,5,9,59,206,Hard,G,5,0,8
106296,Gregoire Barrere,R,183,29,5,0,71,48,39,16,14,0,1,56,173,Clay,M,3,1,4
106296,Gregoire Barrere,R,183,29,3,0,47,34,29,9,9,0,0,58,48,Hard,A,3,1,2
106296,Gregoire Barrere,R,183,29,4,3,124,81,54,27,17,10,12,58,5,Grass,A,3,0,6
106296,Gregoire Barrere,R,183,29,5,0,99,70,47,19,16,3,5,49,29,Grass,G,5,0,7
106296,Gregoire Barrere,R,183,29,4,3,64,33,19,16,9,3,6,65,154,Hard,M,3,0,3
106296,Gregoire Barrere,R,183,28,3,1,53,29,16,13,9,2,5,71,8,Hard,A,3,0,2
106296,Gregoire Barrere,R,183,29,2,2,53,38,28,10,8,7,7,73,85,Hard,M,3,1,10
106296,Gregoire Barrere,R,183,29,5,10,169,85,55,39,24,11,20,58,46,Clay,G,5,0,5
106296,Gregoire Barrere,R,183,29,2,3,100,71,44,12,14,5,10,63,31,Clay,M,3,0,5
106296,Gregoire Barrere,R,183,28,7,3,126,70,49,31,19,12,16,83,79,Hard,G,5,0,1
106296,Gregoire Barrere,R,183,29,13,1,120,82,60,17,16,8,10,85,176,Hard,A,3,0,11
106296,Gregoire Barrere,R,183,28,10,2,101,62,52,27,17,0,0,88,42,Hard,A,3,1,1
106296,Gregoire Barrere,R,183,29,2,2,58,36,23,10,9,5,8,57,17,Grass,A,3,0,6
106296,Gregoire Barrere,R,183,29,6,0,61,42,34,13,9,2,2,72,92,Hard,A,3,1,10
106296,Gregoire Barrere,R,183,29,8,4,77,49,31,10,11,7,12,59,30,Hard,A,3,0,7
106296,Gregoire Barrere,R,183,28,2,0,61,41,30,12,10,1,1,75,87,Hard,A,3,1,2
106296,Gregoire Barrere,R,183,29,4,2,64,34,22,14,9,2,5,58,17,Grass,A,3,0,6
106296,Gregoire Barrere,R,183,29,0,1,53,31,16,6,7,5,10,57,70,Clay,A,3,0,4
106296,Gregoire Barrere,R,183,29,4,3,88,57,41,11,12,4,8,57,41,Grass,A,3,1,6
106296,Gregoire Barrere,R,183,29,1,0,61,38,27,14,10,2,4,65,119,Hard,M,3,0,3
106296,Gregoire Barrere,R,183,28,5,4,113,67,54,25,17,2,3,75,50,Hard,A,3,1,2
106296,Gregoire Barrere,R,183,29,4,2,85,56,40,15,15,4,7,57,28,Grass,A,3,1,6
106296,Gregoire Barrere,R,183,29,7,1,80,52,40,16,11,6,7,85,50,Hard,A,3,1,11
106296,Gregoire Barrere,R,183,29,0,2,52,34,22,8,9,1,4,58,50,Hard,A,3,0,2
106296,Gregoire Barrere,R,183,29,8,4,95,56,39,22,15,5,8,59,200,Hard,A,3,1,7
106298,Lucas Pouille,R,185,29,2,2,81,38,21,17,12,5,12,675,13,Clay,G,5,0,5
106298,Lucas Pouille,R,185,29,1,5,93,53,41,23,14,6,6,675,134,Clay,G,5,1,5
106310,Alexander Ritschard,R,186,29,5,2,97,56,34,18,14,10,15,209,68,Clay,A,3,0,4
106310,Alexander Ritschard,R,187,28,3,2,57,32,27,12,11,1,3,187,211,Hard,A,3,1,2
106310,Alexander Ritschard,R,187,29,9,1,88,52,40,17,12,8,9,209,64,Clay,A,3,1,4
106310,Alexander Ritschard,R,186,28,7,1,60,42,27,7,9,3,6,187,23,Hard,A,3,0,2
106310,Alexander Ritschard,R,186,29,2,3,50,31,20,7,9,2,6,163,110,Clay,A,3,0,7
106329,Thiago Monteiro,L,183,28,10,4,166,82,59,44,27,3,9,98,65,Clay,G,5,0,5
106329,Thiago Monteiro,L,183,28,5,3,95,65,48,19,14,4,5,83,96,Clay,A,3,1,2
106329,Thiago Monteiro,L,183,28,4,2,72,43,31,20,11,1,2,71,16,Hard,A,3,0,1
106329,Thiago Monteiro,L,183,28,2,5,41,27,16,3,8,1,6,71,3,Hard,A,3,0,1
106329,Thiago Monteiro,L,183,28,3,0,66,40,26,16,11,2,4,78,68,Clay,A,3,0,2
106329,Thiago Monteiro,L,183,28,14,3,98,59,40,18,14,10,14,78,739,Hard,M,3,0,3
106329,Thiago Monteiro,L,183,28,7,1,68,36,31,19,13,0,1,84,91,Clay,A,3,1,2
106329,Thiago Monteiro,L,183,28,4,1,45,26,23,10,8,0,0,98,45,Clay,M,3,1,5
106329,Thiago Monteiro,L,183,28,5,5,76,42,29,14,13,4,9,84,66,Clay,A,3,0,2
106329,Thiago Monteiro,L,183,28,4,6,94,59,40,13,13,4,10,78,67,Clay,A,3,0,2
106329,Thiago Monteiro,L,183,28,7,0,65,39,30,9,10,6,8,69,78,Hard,A,3,0,1
106329,Thiago Monteiro,L,183,28,10,4,95,58,43,15,15,6,8,77,55,Hard,G,5,0,1
106329,Thiago Monteiro,L,183,28,8,0,114,72,52,29,17,4,5,98,16,Clay,M,3,0,5
106329,Thiago Monteiro,L,183,29,0,1,31,14,3,7,6,3,8,122,19,Clay,A,3,0,7
106329,Thiago Monteiro,L,183,28,7,5,113,70,50,19,17,6,10,84,50,Clay,A,3,1,2
106329,Thiago Monteiro,L,183,29,9,2,101,66,49,18,16,4,6,122,56,Clay,A,3,1,7
106329,Thiago Monteiro,L,183,28,4,0,93,55,41,23,12,5,5,81,6,Hard,M,3,0,3
106329,Thiago Monteiro,L,183,28,9,2,66,50,42,8,11,1,1,81,70,Hard,M,3,1,3
106329,Thiago Monteiro,L,183,28,9,1,99,62,39,14,12,16,21,83,13,Clay,A,3,0,2
106329,Thiago Monteiro,L,183,28,12,3,94,66,53,18,16,0,1,97,110,Clay,M,3,1,4
106329,Thiago Monteiro,L,183,28,11,3,84,53,36,18,13,1,3,97,12,Clay,M,3,0,4
106329,Thiago Monteiro,L,183,29,6,5,80,51,41,14,14,4,6,121,228,Clay,A,3,0,7
106329,Thiago Monteiro,L,183,29,10,4,112,58,45,37,21,2,5,95,43,Grass,G,5,0,7
106329,Thiago Monteiro,L,183,28,5,3,118,76,52,22,16,5,8,89,112,Clay,A,3,0,4
106331,Christopher Oconnell,R,183,29,15,1,109,71,55,22,16,4,4,66,107,Hard,A,3,1,11
106331,Christopher Oconnell,R,183,28,1,2,44,21,14,11,8,1,4,82,7,Clay,A,3,0,4
106331,Christopher Oconnell,R,183,29,4,1,97,64,47,10,15,4,9,58,67,Hard,M,3,0,10
106331,Christopher Oconnell,R,183,29,2,4,74,46,33,12,11,6,8,74,38,Clay,A,3,0,7
106331,Christopher Oconnell,R,183,28,5,1,72,49,30,16,11,3,4,94,154,Hard,A,3,1,2
106331,Christopher Oconnell,R,183,29,11,2,87,54,45,20,16,3,4,73,528,Grass,G,5,1,7
106331,Christopher Oconnell,R,183,28,12,0,71,46,35,11,13,2,5,86,40,Hard,M,3,0,3
106331,Christopher Oconnell,R,183,29,3,1,132,81,47,24,18,12,20,69,3,Hard,G,5,0,8
106331,Christopher Oconnell,R,183,29,11,2,94,55,42,18,15,5,9,66,44,Hard,A,3,0,11
106331,Christopher Oconnell,R,183,29,10,4,136,92,68,21,21,4,7,73,156,Grass,G,5,1,7
106331,Christopher Oconnell,R,183,29,5,2,55,36,25,9,9,1,3,68,124,Clay,A,3,0,7
106331,Christopher Oconnell,R,183,28,11,1,68,41,35,12,11,1,2,92,54,Hard,A,3,1,2
106331,Christopher Oconnell,R,183,28,2,3,102,66,50,17,16,3,6,87,114,Clay,A,3,0,4
106331,Christopher Oconnell,R,183,29,18,3,131,81,65,22,21,7,11,69,43,Hard,G,5,1,8
106331,Christopher Oconnell,R,183,29,2,2,62,43,28,10,11,5,8,70,80,Grass,A,3,0,6
106331,Christopher Oconnell,R,183,28,4,0,55,39,29,10,11,3,5,92,16,Hard,A,3,0,2
106331,Christopher Oconnell,R,183,29,10,4,127,83,65,15,18,8,11,59,47,Hard,A,3,0,10
106331,Christopher Oconnell,R,183,28,0,6,61,33,26,11,10,1,4,78,77,Clay,M,3,0,5
106331,Christopher Oconnell,R,183,28,5,2,104,66,45,18,16,7,11,82,208,Clay,A,3,1,4
106331,Christopher Oconnell,R,183,29,5,1,121,90,69,16,18,4,5,73,43,Grass,G,5,0,7
106331,Christopher Oconnell,R,183,28,1,1,75,49,37,13,11,5,7,82,16,Clay,A,3,1,4
106331,Christopher Oconnell,R,183,28,7,3,113,66,49,20,17,6,10,85,33,Clay,A,3,0,5
106331,Christopher Oconnell,R,183,29,6,1,73,44,30,18,11,6,8,53,319,Hard,A,3,1,9
106331,Christopher Oconnell,R,183,29,7,2,86,61,44,16,11,5,5,74,41,Grass,A,3,1,6
106331,Christopher Oconnell,R,183,28,6,0,51,33,28,14,10,0,0,82,72,Clay,A,3,1,4
106331,Christopher Oconnell,R,183,28,6,3,67,30,24,20,11,2,3,87,181,Clay,A,3,1,4
106331,Christopher Oconnell,R,183,29,9,2,97,55,44,21,11,9,10,53,95,Hard,A,3,1,9
106331,Christopher Oconnell,R,183,28,7,1,66,41,32,10,11,3,5,79,35,Hard,A,3,0,1
106331,Christopher Oconnell,R,183,28,1,4,65,38,16,13,12,3,10,77,112,Clay,G,5,0,5
106331,Christopher Oconnell,R,183,29,4,0,39,23,21,11,8,0,0,74,59,Grass,A,3,1,6
